text,user,location,genre,sentiment
The sound of the wind the noise of trampled grass the crackling of the leaves the guitar notes elvisnick wind leaves acousticguitar artist naturelife nature guitar guitarist musician geartalk pedalboard guitarplayer guitarsolo rockmusic musicphotography ,elvisnickreal,Bagnacavallo,rock,0.4
Ladies and gentlemen it gives me the greatest pleasure to introduce my next single going to radio I love this track  Its off the wall and awesome Take a listen and tell me what you think its about  samusic rockmusic rockchick ,BevJayne,ÜT 260457927922913,rock,0.48571428571428577
I cant explain by Steve Plant El Diablo Deuces  Americana unsigned icantexplain Independent rockmusic band songwriter guitar saxophone alternative rockabilly54 eldiablodeuces Gretschguitars Taylorguitars Logicpro   ,steveplant1,Murcia Spain,rock,0.0
Little chat with  about rock and life and music Check er out Bourbonites  rockmusic rockinterview bionicbuzz jasonclark laceycrowe bourbonhouse toohightocare devilonmyheels   ,BourbonHouse,United States,rock,-0.1875
Monday like a hawk baby • • • • • • hawk babyhawk hawks hawkeye bird birdsofinstagram ornithology babybirds texas dentontx usa submachinelove rocknroll rockandroll rockband rock rockmusic ,SubMachineLove,Denton TX,rock,0.0
2020 SoftRock Hits updated with new entries from MichaelFrantiAndSpearhead RayLaMontagne LocalNatives MarcusKing TwentyOnePilots TheLoneBelow PerfumeGenius MondoCozmo PhoebeBridgers PhantomPlanet radio music softrockmusic rockmusic ,ChartsAirplay,,rock,0.13636363636363635
Oh yeah mrmygatt metalhead metallife metal rockmusic rocknroll rock heavymetal heavy doommetal doom alcohol fish blood kaliningrad ,MrMygatt,,rock,-0.2
Well musicmatters and mondaythoughts means its  time again  So crank This Side Up  Up      rockmusic RockON,TDougAdair,Toronto,rock,0.0
Best part of the Song  GunsNRoses axlrose slash NovemberRain HardRock Rock guitersolo rocknroll rockmusic ,MrRafsanJani,Narayanganj Bangladesh,rock,1.0
Kurt Cobains MTV Unplugged Guitar Shatters 5 World Records At Auction classicrock rocknroll rockmusic rockband ,KGBSanDiego,San Diego CA,rock,0.0
Philadelphia Eagles TE Gets Sucker Punched Over The Weekend classicrock rocknroll rockmusic  ,KGBSanDiego,San Diego CA,rock,-0.3
I will be feature on  on toneden Check it out music metalmusic rockmusic soloproject Zhivot inlightbreedsdarkness ,BandZhivot,,rock,0.0
My solo project  will be featured on s on toneden Check it out here  music metalmusic rockmusic soloproject Zhivot inlightbreedsdarkness,KristianPopov7,,rock,0.0
JaCee its dark down there  music jazz SmoothJazz rnb rockandroll rockmusic indieartist terrapax peace MondayMotivaton stayhomechallenge StayHomeStaySafe MeatFreeMonday singersongwriter Soundtrack film Billboardhot100 billboardnews,JaCeeMusic1,world,rock,-0.1527777777777778
Have you heard this yet Bad from birth  by yours truly  king zeerowbadman Click here  badfrombirth brainycv Nwkstudios nowplaying rock music newmusic love hiphop indiemusic indieartist playing rockmusic thursdaymusic thursdaytho,zeerowbadman,Lagos Nigeria,rock,-0.09999999999999992
My brand new single Happy Now is released on Fridayit would be amazing if you could all presave it and share with all your friends   newmusic music newsingle rockmusic musicvideo newmusicvideo cjfamily musicisfamily letsrock2020 ,CalumJonesMusic,Oran Buckie Scotland,rock,0.36623376623376624
Dont miss out on this Deftones White Pony listening party tonight deftones whitepony headrushtv alternativemetal rock music metal album albums hardrock rockstar metalmeme headbanger metalhead metalmemes concert rockmusic news media bestband livemusic ,HeadRushTV,Boston MA USA,rock,0.0
Latest radio show up on Mixcloud featuring new music from       amp more  newmusic rockmusic rocknroll   ,KickOutJamsWMSC,Montclair NJ,rock,0.37878787878787873
Check it out  will give you contact info for over 500 rockmusic blogs musicpromo   ,RevolutionChi,France,rock,0.0
Enter the world of musician and sound engineer Burak Yerebakan read the interview  rockmusic musictech interview Istanbul LosAngeles ,fourculture,global ,rock,0.4
Check it out  will give you contact info for over 500 rockmusic blogs musicpromo   ,christinagommez,USA,rock,0.0
 is a great rock musician His songs are about everyday life and relatable to the average twitter user Rock rockmusician RockMusic,BlessupRecords,031 ,rock,0.15000000000000002
Quiet Riot Withdraws From July 4 Concert In Arkansas Over Health Concerns classicrock rocknroll rockmusic rockband ,KGBSanDiego,San Diego CA,rock,0.0
MUSIC REVIEW Brainy Cv  Firewood Audio and Video Download  brainycv firewood Nwkstudios gmlentertainment nowplaying rock music newmusic love hiphop indiemusic indieartist playing rockmusic thursdaymusic thursdaythought reggaemusic A,zeerowbadman,Lagos Nigeria,rock,0.5
Were assembling video clips from our podcasts just so folks can enjoy Bens reactions when we start playing the Grammy winners and the 1 hits It aint easy being a rocker podcasts The70s jams rockmusic  ,50YearsMusicPod,Asheville NC,rock,0.4166666666666667
The world is still turning with music show us your band music rockband rockmusic rocksound Metalband metalmusıc ,HedraMetal,Norwich England,rock,0.0
Take some time to inspire someone with some music today inspiration inspirational believe indierock indiemusic indiebible kindness progress love happiness rockmusic music sweet rockband indieartist ,TheRTrainBand,,rock,0.5125
For those wondering who brought KurtCobain s MTV unplugged guitar for 6 million  it was the owner of Rode Microphones  Rockmusic Nirvana Guitars ,mansahi,London  Delhi ,rock,0.0
ROCK THE FUTURE DAD Available at   FathersDay Rock rockmusic Rockstar Live fathersday2020 FatherOfTheYear birthday gifts NewNormal NewYork Seatle guitarplayer ,noirkurniawan77,Cimahi Utara Indonesia,rock,0.1787878787878788
SELF REDUCTION by THE REDS from their vinyl EP EVERYONE WILL BE GREEN WITH ENVY ► — featuredartists musicrecommendation BloggersTribe     postpunk  ITRTG teamretweet rockmusic ,TarockMusic,,rock,-0.2
Vinyl LP  Rare British Import Original Release  Pete Brown amp Piblokto Art School Dance Goes on Forever EMIHarvest 1970 FREE SHIPPING ► — imports vinylrecords JazzLovers rockmusic Pop EasyListening vinylrevival  DiscoMusic ,TarockMusic,,rock,0.26875000000000004
Try something new Check out           NewMusic rockmusic Goodtimes UpliftingMusic ,WDFDRecords,,rock,0.13636363636363635
Why June 22nd Matters in Rock History classicrock rocknroll rockmusic rockband ,KGBSanDiego,San Diego CA,rock,0.0
Check out Retro Rock Playful Fun  background music for videos amp media   stockmusic productionmusic musicformedia musicforvideos background instrumental music backgroundmusic retro rockmusic playful fun ,fabclaxton,Canada,rock,0.3
A playlist of my favourite tracks from recently released prog rock albums progrock progressiverock rockmusic  ,kaznhoj,Boltonuk,rock,0.0
Good Morning Puddle of Mudd Fans Feeling GREAT wesscantlin goodmorning goodvibes puddleofmudd puddleofmuddmusic puddleofmuddofficial rock rockstar rockmusic  Your Social Media Experts ,outdoorsmengal,Missouri,rock,0.5111111111111112
Good Morning Puddle of Mudd Fans Feeling GREAT wesscantlin goodmorning goodvibes puddleofmudd puddleofmuddmusic puddleofmuddofficial rock rockstar rockmusic  Your Social Media Experts ,puddleofmudd,Los Angeles CA,rock,0.5111111111111112
Fredo Bang  Yo Slime Instrumental   fredobang akon viralvideos DanceMusic Rnb DanceHall kpop RockMusic Country CountryMusic Instrumentals Music Downloads Streaming ,InstrumentalBox,,rock,0.0
Seriously Leona you play the best music   rockmusic,ColetteFH,nr London ,rock,0.33333333333333337
Hows everyone holding up in these times music rapper zixxy singersongwriter musician hiphop rap rapmusic newmusic musicislife musicians musicproducer musiclover rockmusic musicproduction popmusic musiclovers trapmusic,ZixxyProduction,Netherlands,rock,0.0
Try something new Check out           NewMusic rockmusic Goodtimes upliftingmusic  ,Theiafan,BurtononTrent,rock,0.13636363636363635
Try something new Check out           NewMusic rockmusic Goodtimes upliftingmusic ,Theiafan,BurtononTrent,rock,0.13636363636363635
3222019 Lawrence KS   jams on stage music MusicMonday rockmusic rockband rockshow musicians rockmusicians RockStar rockconcert concert concertphotography dirtyhoneyband ,CatharticMomnts,Kansas City,rock,0.0
On todays show Band Traffic Family John Martyn Robin Trower Doors Genesis David Gilmour Sassafras Led Zep Rush George Hatcher Mott the Hoople and more  from 5 7pm progrock folkmusic rockmusic cirencester guitarists theatre singersonwriters stfc,NickOnCorinium,Cirencester England,rock,0.5
 Toby and the Whole Truth is a fantastic album An essential listen if youre a Toby Jepson fan  reviews the 25th anniversary edition of Ignorance Is Bliss the debut solo album by  out 17th July TobyJepsonStampede NewMusicMonday RockMusic ,StampedePressUK,UK,rock,0.20000000000000004
Time to catch up on some releases both old and new Im starting off with this amazing track by  As always these guys never fail to deliver MusicMonday rockmusic independentband IndependentMusic  ,myrandomjukebox,Durham UK,rock,0.21727272727272728
Hey yall Update your playlist with our songs available for download and streaming      Chapter5Music Guitars  RockMusic Growls MetalMusic JosToTheWorld ,Chapter5M,Jos Nigeria,rock,0.4
Visit my page for some exciting music  badfrombirth brainycv Nwkstudios nowplaying rock music newmusic love hiphop indiemusic indieartist playing rockmusic thursdaymusic thursdaythought reggaemusic Afrobeats indiecountrymusic sundayfu ,zeerowbadman,Lagos Nigeria,rock,0.4
BRASS MONKEY from today on JAM RADIO ONLY THE NEWEST  rock classicrock countrymusic folkmusic BluesMusic Jazz folk Radio OnlineRadio radiostation music listen nowplaying ListenNow NewMusic rockmusic metal ,jamonlineradio,Spain,rock,-0.025
Two years ago we played our first concert in Goch • Band Guitar Bass Vocals Drums Concert Festival RockMusic Throwback Paranotic ,paranoticband,Velbert NordrheinWestfalen,rock,0.04999999999999999
Working on something new people barnsley zombie radio bbcyorkshire rockband vocalist guitarist drummer planetrockradio rockmusic joker bbc plectrum gibson passion musiclover musicproduction composition singer songwriter Pop artist youtube ,AmongJoker,,rock,0.13636363636363635
Check this fascinating artist Lebanese RockMusic pioneer amp HumanitarianActivist  Listen to her song Guardian Angel    SingerSongwriter RockStar PopMusic ,ThomasVitins,Brummana Lebanon,rock,0.7
male rockmusic vocalist ,joevecchiorocks,the web,rock,0.0
Discover this powerful emotional mesmerizing voice great songs and unique sound of the exceptional artist  Lebanese RockMusic pioneer and HumanitarianActivist     SingerSongwriter PopMusic ,ThomasVitins,Brummana Lebanon,rock,0.4059523809523809
Check this fascinating artist Lebanese RockMusic pioneer amp HumanitarianActivist  Listen to her song Shine    SingerSongwriter RockStar PopMusic ,ThomasVitins,Brummana Lebanon,rock,0.7
a dark blend of electro dancemusic and rockmusic ,distortedkidcom,Worcester MA,rock,-0.15
GOOD DAY THE NEWEST ROCK COUNTRY FOLK BLUES AND JAZZ ON JAM RADIO  ONLY THE NEWEST  rock classicrock countrymusic folkmusic BluesMusic Jazz folk Radio OnlineRadio radiostation music world listen nowplaying ListenNow NewMusic rockmusic ,jamonlineradio,Spain,rock,0.35
Exciting times ahead newamp but what if we told you it wont be Monkey playing it when you next see us Live bigchanges comingsoon punk rockmusic  3becomes4 ,RebelStationUK,England United Kingdom,rock,0.09659090909090909
King Crimson  Larks Tongues in Aspic live 1972   johnwetton jazzfusion music prog progrock rockmusic classicrock guitar bass adrianbelew drums pop group vinyl hq cd listen 60s 70s ,fuckeruco,Istanbul,rock,-0.006818181818181834
月曜日 歌 邦楽 ラジオ カフェ 音楽 昭和 歌謡曲 ライブ レコード pop jpop 80smusic 70smusic music stayhome livealbum rockmusic vinylrecord FMからつ 追憶の昭和歌謡 15301600 in Japan 西城秀樹 HidekiSaijo ライブ盤 BIG GAME 79 ,d2mnbfBJt1r8OoU,,rock,-0.2
Hideki Saijo covered a wide variety of songs Playlist including over 320 songs  70s 80s 90s aor pop jazz soulmusic music japan rockmusic classicrock oldies,d2mnbfBJt1r8OoU,,rock,-0.1
OTD OnThisDay ThisDayInHistory June 22 1944 PeterAsher born PeterAndGordon BritishRock BritishInvasion BritishRock RockMusic BritishBeat Merseybeat TraditionalPop AustinPowers  ,MediaoutletCom,Bayonne NJ,rock,0.0
Hey everyone Hope you all have a rockin week TheDeadDaisies DavidLowy MondayMotivation Guitarist RockMusic HornsUp ,TheDeadDaisies,Sydney Australia,rock,0.0
Photo By Michael Ankes  Unsplash  asiatravel culture rockmusic music daycare ,spoolr2,West London,rock,0.0
Have you heard this interpol song like this rockmusic ,kkwellness,Bellevue,rock,0.0
Some cool stuff in this auction Wouldnt have minded the handwritten lyrics for Whats the Story Morning Glory a little out of my price range though music rockMusic ,DrMelOB,Perth Western Australia,rock,0.08124999999999999
OTD OnThisDay ThisDayInHistory June 22 1948 ToddRundgren born Guitarists Singers Songwriters RecordProducers Geniuses VideoPioneers PopMusic RockMusic ProgressiveRock Electronica ElectronicMusic PsychedelicMusic Psychedelia ,MediaoutletCom,Bayonne NJ,rock,0.0
OTD OnThisDay ThisDayInHistory June 22 1953 CyndiLauper born Singers Songwriters Actresses GirlsJustWantToHaveFun RockVideos MTV VH1 NewWave PopMusic RockMusic Synthpop ,MediaoutletCom,Bayonne NJ,rock,0.0
PANAMA ROCK RADIO OnLine Radio♪♫♩Listen Your favorites ROCKMETAL  For those people who are about to Rock w usWE SALUTE YOU  ROCK ROCKMUSIC MUSIC SITE  music producer studio positivity artist great classic ,panamarhradio,Track Unfollowers Panama City,rock,0.48333333333333334
Marcus Ryan has Dropped his Rock Musical Blast Named as Down on your knees Rockmusic Hardrock MarcusRyan  ,thetunesclub,,rock,-0.07777777777777779
Your rough appearance covers your noble fathers heart Congratulations to all heavy metal daddies  FahrenheitParadox Fahrenheit RockMusic FelizDiaDelPadre HappyFathersWay GraciasPapa HappyFathersDay Domingo MetalBand RockBand ,BandFahrenheit,Mexico,rock,0.09999999999999999
I hope you all had a great day soundcheckwithgentry rock hardrock rockmusic metal rocknroll classicrock heavymetal ,jegentry66,Shreveport La,rock,0.8
Rock Favs  an awesome playlist on spotify Listen to some very cool rock  on spotify spotifyplaylist nowplaying music rockmusic np ,fluke451,,rock,0.7275
